region,timestamp,pm25,AQI_Category
US Diplomatic Post: New Delhi-8118,2025-02-26T21:30:00.000Z,123.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-27T01:30:00.000Z,134.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-27T05:30:00.000Z,36.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T09:30:00.000Z,30.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T13:30:00.000Z,28.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T17:30:00.000Z,55.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T22:30:00.000Z,105.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-27T02:30:00.000Z,157.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-27T06:30:00.000Z,26.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T10:30:00.000Z,27.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T14:30:00.000Z,38.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T18:30:00.000Z,53.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T09:30:00.000Z,36.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-06T13:30:00.000Z,61.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T17:30:00.000Z,77.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T20:30:00.000Z,87.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T00:30:00.000Z,93.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T04:30:00.000Z,79.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T10:30:00.000Z,34.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-06T14:30:00.000Z,84.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T18:30:00.000Z,80.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T21:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T01:30:00.000Z,85.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T05:30:00.000Z,65.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T00:30:00.000Z,106.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T04:30:00.000Z,92.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T08:30:00.000Z,71.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T12:30:00.000Z,58.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T16:30:00.000Z,165.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T19:30:00.000Z,195.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T02:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T06:30:00.000Z,84.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T10:30:00.000Z,42.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-09T14:30:00.000Z,109.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T18:30:00.000Z,177.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T21:30:00.000Z,196.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-13T19:30:00.000Z,63.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-13T23:30:00.000Z,59.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T03:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T07:30:00.000Z,44.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T11:30:00.000Z,35.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T15:30:00.000Z,74.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T21:30:00.000Z,96.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T01:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T05:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T09:30:00.000Z,43.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-19T13:30:00.000Z,60.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-19T17:30:00.000Z,73.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-25T05:30:00.000Z,107.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-25T09:30:00.000Z,48.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-25T13:30:00.000Z,51.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-25T17:30:00.000Z,82.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-25T20:30:00.000Z,97.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T00:30:00.000Z,96.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T20:30:00.000Z,113.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-27T00:30:00.000Z,65.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-27T04:30:00.000Z,51.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-27T08:30:00.000Z,37.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T12:30:00.000Z,26.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T16:30:00.000Z,51.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T08:30:00.000Z,31.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-06T12:30:00.000Z,44.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-06T16:30:00.000Z,93.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T19:30:00.000Z,95.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-06T23:30:00.000Z,98.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T03:30:00.000Z,87.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-13T20:30:00.000Z,59.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T00:30:00.000Z,58.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T04:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T08:30:00.000Z,30.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T12:30:00.000Z,46.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T16:30:00.000Z,91.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T09:30:00.000Z,92.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T13:30:00.000Z,90.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T17:30:00.000Z,88.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T20:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-22T00:30:00.000Z,68.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-22T04:30:00.000Z,84.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-04T07:30:00.000Z,128.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T11:30:00.000Z,193.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T15:30:00.000Z,230.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T22:30:00.000Z,139.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-05T02:30:00.000Z,130.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-01T11:30:00.000Z,134.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-01T15:30:00.000Z,242.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-01T22:30:00.000Z,-999.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-02T02:30:00.000Z,168.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T06:30:00.000Z,238.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T11:30:00.000Z,173.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T15:30:00.000Z,174.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-02T22:30:00.000Z,153.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T02:30:00.000Z,125.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T06:30:00.000Z,8.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-27T15:30:00.000Z,148.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-27T22:30:00.000Z,121.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T02:30:00.000Z,124.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T06:30:00.000Z,111.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-28T10:30:00.000Z,57.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T23:30:00.000Z,117.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T03:30:00.000Z,102.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-09T07:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T11:30:00.000Z,56.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-09T15:30:00.000Z,144.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-25T11:30:00.000Z,49.0,Good
US Diplomatic Post: New Delhi-8118,2025-01-25T15:30:00.000Z,109.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-01-25T22:30:00.000Z,94.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T02:30:00.000Z,79.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-01-26T06:30:00.000Z,83.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T07:30:00.000Z,36.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-07T11:30:00.000Z,39.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-07T15:30:00.000Z,75.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T22:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T02:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-13T22:30:00.000Z,61.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T02:30:00.000Z,80.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T06:30:00.000Z,46.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T10:30:00.000Z,36.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T14:30:00.000Z,64.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T23:30:00.000Z,87.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-27T03:30:00.000Z,74.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-27T07:30:00.000Z,21.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T11:30:00.000Z,25.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T15:30:00.000Z,31.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-11T07:30:00.000Z,72.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T11:30:00.000Z,57.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T15:30:00.000Z,98.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T22:30:00.000Z,186.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-12T02:30:00.000Z,91.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-03T10:30:00.000Z,50.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-03T14:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T18:30:00.000Z,129.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T21:30:00.000Z,136.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T01:30:00.000Z,114.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T12:30:00.000Z,70.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-03T16:30:00.000Z,106.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T19:30:00.000Z,132.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-03T23:30:00.000Z,101.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-04T03:30:00.000Z,148.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-15T14:30:00.000Z,63.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T18:30:00.000Z,126.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-15T21:30:00.000Z,231.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-16T01:30:00.000Z,254.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-16T05:30:00.000Z,164.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T04:30:00.000Z,222.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T08:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T12:30:00.000Z,64.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T16:30:00.000Z,120.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T19:30:00.000Z,119.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-08T05:30:00.000Z,69.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T09:30:00.000Z,34.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-08T13:30:00.000Z,83.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T17:30:00.000Z,100.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T20:30:00.000Z,131.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-08T06:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T10:30:00.000Z,37.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-08T14:30:00.000Z,107.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-08T18:30:00.000Z,114.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-08T21:30:00.000Z,166.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-11T08:30:00.000Z,66.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T12:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-11T16:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-11T19:30:00.000Z,112.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-11T23:30:00.000Z,153.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-14T18:30:00.000Z,109.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-14T21:30:00.000Z,103.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-15T01:30:00.000Z,93.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T05:30:00.000Z,102.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-15T09:30:00.000Z,64.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T13:30:00.000Z,62.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T17:30:00.000Z,108.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-15T20:30:00.000Z,175.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-16T00:30:00.000Z,251.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-16T04:30:00.000Z,231.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T02:30:00.000Z,120.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T06:30:00.000Z,61.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T10:30:00.000Z,60.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T14:30:00.000Z,74.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T18:30:00.000Z,116.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T04:30:00.000Z,123.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T08:30:00.000Z,55.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T12:30:00.000Z,65.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-17T16:30:00.000Z,111.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T19:30:00.000Z,129.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-22T23:30:00.000Z,106.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-23T03:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-23T07:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-23T11:30:00.000Z,37.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-23T15:30:00.000Z,-999.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-24T12:30:00.000Z,44.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-24T16:30:00.000Z,74.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-24T19:30:00.000Z,119.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-24T23:30:00.000Z,116.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-25T03:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T02:30:00.000Z,103.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T06:30:00.000Z,109.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T10:30:00.000Z,58.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T14:30:00.000Z,105.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T18:30:00.000Z,116.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-27T21:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T01:30:00.000Z,-999.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T05:30:00.000Z,63.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-28T09:30:00.000Z,49.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T13:30:00.000Z,43.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T17:30:00.000Z,110.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-14T20:30:00.000Z,107.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-15T00:30:00.000Z,85.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T04:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T08:30:00.000Z,62.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T19:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-14T23:30:00.000Z,91.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T03:30:00.000Z,102.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-15T07:30:00.000Z,61.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-15T11:30:00.000Z,63.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-16T08:30:00.000Z,77.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-16T12:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-16T16:30:00.000Z,110.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-16T19:30:00.000Z,111.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-16T23:30:00.000Z,103.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-19T20:30:00.000Z,50.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-20T00:30:00.000Z,40.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-20T04:30:00.000Z,104.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-20T08:30:00.000Z,32.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-20T12:30:00.000Z,38.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-19T21:30:00.000Z,38.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-20T01:30:00.000Z,44.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-20T05:30:00.000Z,101.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-20T09:30:00.000Z,41.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-20T13:30:00.000Z,36.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-20T17:30:00.000Z,82.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-20T20:30:00.000Z,80.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T00:30:00.000Z,61.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T04:30:00.000Z,96.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T08:30:00.000Z,118.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-23T18:30:00.000Z,97.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-23T21:30:00.000Z,102.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-24T01:30:00.000Z,135.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-24T05:30:00.000Z,90.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-24T09:30:00.000Z,41.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-24T13:30:00.000Z,48.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-24T17:30:00.000Z,82.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-24T20:30:00.000Z,114.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-25T00:30:00.000Z,129.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-25T04:30:00.000Z,111.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T01:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T05:30:00.000Z,181.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-26T09:30:00.000Z,72.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T13:30:00.000Z,78.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-26T17:30:00.000Z,126.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-27T20:30:00.000Z,39.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T00:30:00.000Z,-999.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T04:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-28T08:30:00.000Z,46.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T12:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-27T22:30:00.000Z,39.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T02:30:00.000Z,-999.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T06:30:00.000Z,58.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-28T10:30:00.000Z,55.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-28T14:30:00.000Z,52.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T04:30:00.000Z,82.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T08:30:00.000Z,53.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T12:30:00.000Z,38.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-08T16:30:00.000Z,98.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T19:30:00.000Z,122.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-12T04:30:00.000Z,68.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-12T08:30:00.000Z,27.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-12T12:30:00.000Z,27.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-12T16:30:00.000Z,76.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-12T19:30:00.000Z,67.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-13T21:30:00.000Z,61.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T01:30:00.000Z,68.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T05:30:00.000Z,64.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-14T09:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-14T13:30:00.000Z,48.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-16T09:30:00.000Z,64.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-16T13:30:00.000Z,61.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-16T17:30:00.000Z,120.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-16T20:30:00.000Z,116.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-17T00:30:00.000Z,99.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T00:30:00.000Z,88.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-18T04:30:00.000Z,162.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-18T08:30:00.000Z,27.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-18T12:30:00.000Z,32.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-18T16:30:00.000Z,96.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-20T16:30:00.000Z,66.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-20T19:30:00.000Z,75.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-20T23:30:00.000Z,69.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-21T03:30:00.000Z,110.0,Unhealthy
US Diplomatic Post: New Delhi-8118,2025-02-21T07:30:00.000Z,68.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-25T08:30:00.000Z,69.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-25T12:30:00.000Z,47.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-25T16:30:00.000Z,73.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-25T19:30:00.000Z,88.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-25T23:30:00.000Z,97.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-27T19:30:00.000Z,52.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-27T23:30:00.000Z,43.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-28T03:30:00.000Z,77.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-28T07:30:00.000Z,57.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-28T11:30:00.000Z,55.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T09:30:00.000Z,42.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-07T13:30:00.000Z,44.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-07T17:30:00.000Z,65.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T20:30:00.000Z,91.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T00:30:00.000Z,83.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T10:30:00.000Z,41.0,Good
US Diplomatic Post: New Delhi-8118,2025-02-07T14:30:00.000Z,71.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T18:30:00.000Z,82.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-07T21:30:00.000Z,69.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-08T01:30:00.000Z,89.0,Moderate
US Diplomatic Post: New Delhi-8118,2025-02-12T05:30:00.000Z,66.0,Moderate
